ID,collection_date,longitude,latitude
3476,2025-01-01,4005546.30062176,2957863.24492065
3477,2025-01-01,3997886.61655483,2956880.90123327
3478,2025-01-01,4000538.54171927,2957693.45316134
3479,2025-01-01,4017294.46171093,2958631.94543193
3480,2025-01-01,4001666.93541835,2952488.32590219
3481,2025-01-01,3963682.82584347,2974591.97320822
3482,2025-01-01,3992263.9250459,2958162.36886692
3483,2025-01-01,3996664.0133349,2955948.43320327
3484,2025-01-01,3998546.88168072,2954944.12588552
3485,2024-12-27,4008922.30989107,2954784.95612387
3486,2025-01-01,3997553.23948153,2955988.64490614
3487,2025-01-01,4010246.30543643,2958509.3142006
3488,2025-01-01,4006287.60712694,2979416.50953397
3489,2025-01-01,4027102.56876346,2962565.88971374
3490,2025-01-01,4004855.12949507,2956292.87640593
3491,2025-01-01,3964944.2884784,2970429.92722288
3492,2025-01-01,3991870.00751024,2957514.95241018
3493,2025-01-01,4000052.35429847,2958716.55426256
3494,2025-01-01,3997504.67067952,2957361.15061654
3495,2025-01-01,3971623.60133696,2971970.18942061
3496,2024-12-28,4005159.26049095,2958154.16473635
3497,2025-01-01,3996026.07143094,2957419.89586675
3498,2025-01-01,3992832.17805578,2973653.46929291
3499,2025-01-01,3991544.37869344,2958076.5172677
3500,2025-01-01,4008902.04667405,2978690.57489812
3501,2024-12-28,3992410.78311048,2949604.90772086
3502,2025-01-01,3954368.56716462,2985124.03717264
3503,2024-12-29,3991552.28302658,2971424.56217324
3504,2025-01-01,3981892.87200386,2962849.75917041
3505,2025-01-01,3998275.9629294,2954886.53520077
3506,2025-01-01,4000070.62471546,2955119.6389282
3507,2025-01-01,3990555.87325062,2956219.7979047
3508,2025-01-01,4007643.19785088,2955245.00096891
3509,2025-01-01,3996512.34143811,2955958.83938345
3510,2025-01-01,4000972.00651052,2953986.15198261
3511,2025-01-01,3991095.50584818,2952364.74656303
3512,2025-01-01,3997803.08523582,2954333.62235193
3513,2025-01-01,4036355.87467475,2962924.55899397
3514,2025-01-01,3986665.60281811,2958447.35480314
3515,2025-01-01,4023293.90509579,2932605.83685613
3516,2025-01-01,4005886.85201745,2957594.78595409
3517,2025-01-01,4014935.40094734,2969051.78416408
3518,2025-01-01,3995397.4030582,2955165.64957786
3519,2025-01-01,4024716.7036773,2959201.9803119
3520,2025-01-01,4004076.12012408,2943558.12844763
3521,2025-01-01,4022289.10946218,2960156.69289111
3522,2025-01-01,4024311.20812488,2960649.27694307
3523,2025-01-01,3993604.48385928,2955871.20169246
3524,2025-01-01,4009267.31534897,2955951.12618708
3525,2025-01-01,3962934.29780688,2973666.45056849
3526,2025-01-01,3983495.84574165,2961513.5834516
3527,2025-01-01,4029085.5478622,2961198.804583
3528,2025-01-01,3999671.92949957,2959564.19949145
3529,2025-01-01,3965539.59791818,2976497.52363679
3530,2025-01-01,4026631.36704406,2959790.51706474
3531,2025-01-01,4031634.30580039,2960617.33363893
3532,2024-12-30,4004583.50544696,2952132.21236396
3533,2024-12-30,3990235.45719773,2953895.17137058
3534,2025-01-01,4000434.53422845,2954030.94887153
3535,2024-12-29,3960075.18189338,2975894.40660062
3536,2025-01-01,4016600.43669787,2959064.0296187
3537,2025-01-01,3996294.49641735,2968773.73683281
3538,2025-01-01,4030849.68259865,2959929.73706266
3539,2025-01-01,3986225.23405963,2962087.51797129
3540,2025-01-01,3991820.54429874,2940473.03503116
3541,2025-01-01,4027935.30441409,2958985.21163777
3542,2025-01-01,4008251.61678074,2956904.96184207
3543,2025-01-01,4031424.34745282,2960781.31693375
3544,2025-01-01,3990280.60530266,2950086.82529079
3545,2025-01-01,3989739.80535994,2957975.65503625
3546,2025-01-01,4024633.03436281,2960491.17118839
3547,2025-01-01,4029524.67542758,2964047.57129091
3548,2025-01-01,4008999.47797578,2957233.04922203
3549,2025-01-01,3982234.31439402,2958417.84757042
3550,2025-01-01,4001426.98442257,2953731.33653966
3551,2025-01-01,3993733.58842748,2959863.83367736
3552,2025-01-01,3986859.97260854,2969136.54967892
3553,2025-01-01,3985841.94540598,2960580.16041664
3554,2025-01-01,3987274.60091871,2956524.95338253
3555,2025-01-01,4008604.20735451,2981549.71302359
3556,2025-01-01,4004854.86408717,2984170.64503288
3557,2025-01-01,4005170.97726868,2952684.32406985
3558,2025-01-01,3994910.79623783,2970193.22981541
3559,2025-01-01,4014433.01515599,2964870.77053975
3560,2025-01-01,4043602.38205331,2957578.5597281
3561,2025-01-01,4004256.93708468,2955699.57370671
3562,2025-01-01,3993934.65348835,2972980.18208147
3563,2025-01-01,3989119.22255644,2961777.77281696
3564,2025-01-01,4007256.49384031,2962496.18391096
3565,2025-01-01,3982848.1453062,2958476.76407792
3566,2025-01-01,4005566.30762743,2956847.64460623
3567,2024-12-30,3988906.07717368,2957699.5648792
3568,2025-01-01,4024651.78790853,2962965.09927799
3569,2025-01-01,4003348.20671905,2953497.57768958
3570,2025-01-01,3988143.02526665,2972353.05196093
3571,2025-01-01,3994869.92669857,2949709.10833259
3572,2025-01-01,3985125.15978434,2960041.42202724
3573,2025-01-01,3983137.62954726,2959169.43916342
3574,2025-01-01,3967354.08753111,2972081.86964452
3575,2025-01-01,4007135.21920985,2957728.60934361
3576,2025-01-01,3989219.35521418,2953032.53444768
3577,2025-01-01,3987298.23022253,2956498.51742919
3578,2025-01-01,3981666.10327643,2954175.00026298
3579,2025-01-01,3993679.93817793,2962553.89362111
3580,2025-01-01,3994103.53164122,2951869.20499124
3581,2025-01-01,3993663.98859775,2957573.33451565
3582,2025-01-01,4000760.52411972,2953488.85770857
3583,2025-01-01,4004350.3144557,2956920.07025078
3584,2025-01-01,3991254.71257982,2959147.0820682
3585,2025-01-01,4002078.42300976,2950171.7108086
3586,2025-01-01,3998296.43229876,2953036.17372981
3587,2025-01-01,3987658.1234679,2971283.83281437
3588,2025-01-01,3999906.27142124,2955306.48115335
3589,2025-01-01,4001423.91870997,2931676.01921032
3590,2025-01-01,3999337.84971088,2955838.16908075
3591,2025-01-01,3994623.6722662,2968311.74144347
3592,2025-01-01,4029176.59162069,2958053.26621189
3593,2025-01-01,4016838.59373057,2978586.38431978
3594,2025-01-01,4030166.31162834,2962580.82156677
3595,2025-01-01,4005674.89549481,2976738.64911882
3596,2025-01-01,4006529.06517786,2964570.88100504
3597,2025-01-01,3994372.49762167,2954319.81761561
3598,2025-01-01,4010429.47333013,2952099.65484551
3599,2025-01-01,3999567.77166891,2945759.07523404
3600,2025-01-01,3987629.47614152,2956459.25623832
3601,2025-01-01,4009870.84610998,2956306.93721404
3602,2025-01-01,4005111.24050049,2955558.45881116
3603,2025-01-01,4003980.52938987,2952748.43003343
3604,2025-01-01,3992902.17745125,2948472.32857834
3605,2025-01-01,3999223.78224117,2954387.07932245
3606,2025-01-01,4010433.927035,2960036.53273678
3607,2025-01-01,4007644.30034783,2956537.30996771
3608,2025-01-01,4031221.89689738,2960112.52253287
3609,2025-01-01,3981192.04186378,2971866.32209806
3610,2025-01-01,4003815.68994998,2956240.56879276
3611,2025-01-01,3990021.57854707,2956831.14961231
3612,2025-01-01,3997413.38934199,2960352.28477922
3613,2025-01-01,3986042.25501613,2957052.13724317
3614,2025-01-01,3992490.71225418,2967657.27963652
3615,2025-01-01,4014179.08116497,2958698.66141848
3616,2025-01-01,3988269.13055858,2957638.02366112
3617,2025-01-01,4005587.57233773,2952496.44656036
3618,2025-01-01,3979233.05655075,2945464.00804027
3619,2025-01-01,3985224.51348308,2953416.63331029
3620,2025-01-01,3962177.29821859,2968344.84047816
3621,2025-01-01,4005590.81301344,2966458.60348017
3622,2025-01-01,3998050.78491719,2942662.9920194
3623,2025-01-01,4004795.67588181,2956544.75979141
3624,2025-01-01,3993678.12275346,2967968.33175734
3625,2025-01-01,3985017.35184906,2952395.0615224
3626,2025-01-01,3987219.29957168,2955919.29656212
3627,2025-01-01,4005191.10138837,2952546.4772133
3628,2025-01-01,4013934.83767342,2976550.01114076
3629,2025-01-01,4011116.46407695,2958747.21495955
3630,2025-01-01,4008307.88418014,2972949.67401871
3631,2025-01-01,3988586.42093435,2951202.64461665
3632,2025-01-01,3999944.01374577,2955038.81452451
3633,2025-01-01,3970301.52255845,2975408.9322716
3634,2025-01-01,3988122.7973398,2956308.01339589
3635,2025-01-01,3985624.10874649,2956758.68860286
3636,2025-01-01,4012608.64509804,2960346.36672988
3637,2025-01-01,4002458.48209574,2930635.02828825
3638,2025-01-01,3990218.64735019,2960971.4718891
3639,2025-01-01,3999563.49924939,2956690.85542946
3640,2025-01-01,3984650.73126051,2958754.31609654
3641,2025-01-01,4002343.94129276,2951979.36758976
3642,2025-01-01,3997841.09516033,2956546.21954892
3643,2025-01-01,4010551.7465073,2958899.25583337
3644,2025-01-01,3987425.93222686,2955599.63359414
3645,2025-01-01,3989977.39566275,2957216.43181658
3646,2025-01-01,3993638.14030546,2956903.66844145
3647,2025-01-01,3999262.81321345,2956488.71858904
3648,2025-01-01,3997322.68242186,2967456.65462328
3649,2025-01-01,4022500.41577026,2962904.59766365
3650,2025-01-01,3982289.16847204,2958721.9438938
3651,2025-01-01,4020178.98981301,2964557.36044573
3652,2025-01-01,3997047.79478621,2954569.3373529
3653,2025-01-01,4001307.07472282,2957784.83685184
3654,2025-01-01,3987362.54133944,2968675.75275003
3655,2025-01-01,3990996.4471569,2952416.34669884
3656,2025-01-01,3959738.09465311,2968076.89582195
3657,2025-01-01,4032671.17480085,2962274.2612249
3658,2025-01-01,4023425.80798007,2962888.69510355
3659,2025-01-01,3986946.66680819,2961894.08735133
3660,2025-01-01,4003509.57479112,2953884.58014603
3661,2025-01-01,4011179.06436942,2958564.5309561
3662,2025-01-01,4005895.03820601,2958830.02342785
3663,2025-01-01,3994808.51298837,2971213.08422504
3664,2025-01-01,3990505.75914507,2960688.72969093
3665,2025-01-01,3967866.6260337,2974144.59135546
3666,2025-01-01,3990798.60916502,2957481.68201187
3667,2025-01-01,3997148.52189266,2955833.83723862
3668,2025-01-01,3993560.79334495,2957128.7245659
3669,2025-01-01,3987281.26366144,2970234.2347837
3670,2025-01-01,4006085.73959661,2955358.71866233
3671,2025-01-01,3990772.19999682,2958979.91341202
3672,2025-01-01,4024404.26800761,2932961.68554624
3673,2025-01-01,3997509.420754,2958394.22837855
3674,2025-01-01,4004688.6052871,2952405.20873948
3675,2025-01-01,3985194.53296074,2971551.99472502
3676,2025-01-01,3991517.10982894,2957353.21924217
3677,2025-01-01,3996135.38388076,2956321.3466927
3678,2025-01-01,4017020.93284438,2966584.38805181
3679,2025-01-01,3972314.08141813,2970594.27369414
3680,2025-01-01,4008403.34596818,2981287.93160612
3681,2025-01-01,3990006.57004177,2960728.99438894
3682,2025-01-01,4003451.08910065,2946318.98171439
3683,2025-01-01,4013315.34186014,2960231.79135719
3684,2025-01-01,3986086.76160076,2956877.70295248
3685,2025-01-01,3986068.30332822,2960418.20915819
3686,2025-01-01,3997298.55221064,2953448.09669897
3687,2025-01-01,4007848.97558496,2963929.71238489
3688,2025-01-01,3986526.68976124,2959657.44018032
3689,2025-01-01,3996192.09399835,2962039.18167055
3690,2025-01-01,3987783.61496093,2956832.33633186
3691,2025-01-01,3973775.4302199,2973054.42640009
3692,2025-01-01,4007842.94381041,2965102.75742594
3693,2025-01-01,3985255.67003804,2956583.88418474
3694,2025-01-01,3985124.64896496,2957610.18371453
3695,2025-01-01,4012861.40977719,2958917.40009021
3696,2025-01-01,3972626.29631202,2975666.43766951
3697,2025-01-01,3987401.53910592,2955233.52542643
3698,2025-01-01,3993899.79178817,2959054.48364311
3699,2025-01-01,4025488.07026994,2961198.88476638
3700,2025-01-01,3991419.10710504,2953477.57427543
3701,2025-01-01,4004400.1854637,2955231.24253979
3702,2025-01-01,4003251.6230912,2955115.74149993
3703,2025-01-01,4018082.6884658,2959072.0426055
3704,2025-01-01,3988822.60721471,2958040.76704655
3705,2025-01-01,4002441.46168773,2936304.48553967
3706,2025-01-01,4003855.91599188,2956793.01817528
3707,2025-01-01,4010045.9762523,2955365.01132907
3708,2025-01-01,4023140.26456738,2959641.95361729
3709,2025-01-01,3997649.47941029,2971642.64912922
3710,2025-01-01,4001922.33796743,2924362.34453859
3711,2025-01-01,4017052.16973788,2960029.71860941
3712,2025-01-01,4005630.72894428,2951453.29252655
3713,2025-01-01,4006804.73966109,2962573.3323899
3714,2025-01-01,3994765.282014,2955146.43035048
3715,2024-12-27,3985859.76641702,2959685.4060428
3716,2025-01-01,3990765.09215311,2960016.88870113
3717,2025-01-01,4025639.63727609,2959554.13444229
3718,2025-01-01,3994477.06580494,2957199.50630954
3719,2025-01-01,3996474.70447887,2956067.53750795
3720,2025-01-01,3993042.82566184,2955074.59951062
3721,2025-01-01,4004251.8008594,2977835.02669468
3722,2025-01-01,4024469.78172203,2962339.63255631
3723,2025-01-01,4028217.31084205,2960882.73432006
3724,2025-01-01,4030296.54992242,2973952.03353397
3725,2025-01-01,3975174.63867382,2971682.35712885
3726,2025-01-01,3987318.13028966,2957517.62048624
3727,2025-01-01,4013501.19937812,2960989.91237471
3728,2025-01-01,3962650.92148178,2966502.69795994
3729,2025-01-01,4004377.65063245,2954613.8754328
3730,2025-01-01,4024697.19763913,2961685.9908664
3731,2025-01-01,4010334.79107936,2955023.48515534
3732,2025-01-01,4009941.59822736,2959436.43822959
3733,2025-01-01,3997875.46306743,2953788.18077387
3734,2025-01-01,3966892.27530627,2971921.72113456
3735,2025-01-01,4011577.5116288,2968574.76325573
3736,2025-01-01,3988584.8894555,2958231.77515607
3737,2025-01-01,4023351.51871444,2940903.31137962
3738,2025-01-01,3989199.43291753,2953702.4360839
3739,2025-01-01,4025092.63093817,2961918.63988526
3740,2025-01-01,4008468.5348695,2956330.26683429
3741,2025-01-01,4003517.60962175,2958916.27429702
3742,2025-01-01,3992421.51460089,2954089.63212185
3743,2025-01-01,3982397.75755464,2958631.04111406
3744,2025-01-01,3999368.85239719,2960165.33859828
3745,2025-01-01,4008140.16827299,2957981.15787631
3746,2025-01-01,3998563.46030611,2955611.0465576
3747,2025-01-01,3988290.85432382,2959322.89594945
3748,2025-01-01,3975937.60341471,2969485.3255582
3749,2025-01-01,4002182.54379232,2957559.54809904
3750,2025-01-01,4024258.10203365,2962590.88209282
3751,2025-01-01,3972882.88958249,2969834.61818778
3752,2025-01-01,3960441.62881807,2974885.27588584
3753,2025-01-01,4023989.18201927,2955313.84734458
3754,2025-01-01,4014585.10887,2960144.44604765
3755,2025-01-01,4005360.88834644,2965201.85565615
3756,2025-01-01,3998882.41979406,2953740.91408429
3757,2025-01-01,4025581.63906143,2963713.02405009
3758,2025-01-01,4009228.01194485,2956495.72610283
3759,2025-01-01,4012910.40697731,2961694.7587634
3760,2025-01-01,4007665.32723056,2964802.14117327
3761,2025-01-01,3984416.70648285,2960081.2515046
3762,2025-01-01,4012419.66831457,2977581.07394508
3763,2025-01-01,3990943.59787366,2959505.78336078
3764,2025-01-01,3991684.69017892,2973389.50163663
3765,2025-01-01,3999857.49878434,2957962.59501601
3766,2025-01-01,3992476.04951096,2970368.1622893
3767,2025-01-01,4003690.5814482,2971274.44933017
3768,2025-01-01,4025495.74026328,2958851.3835014
3769,2025-01-01,3990496.66350303,2953560.80057587
3770,2025-01-01,4025275.04220364,2963382.41450973
3771,2025-01-01,3993541.37751671,2957468.07886407
3772,2025-01-01,3999606.7154101,2957824.46027249
3773,2025-01-01,4010433.7180958,2957292.02132314
3774,2025-01-01,4010516.17759371,2958340.30796446
3775,2025-01-01,4000967.3253883,2954609.46578995
3776,2025-01-01,3983640.6991342,2969337.54530807
3777,2025-01-01,3997357.52501359,2958932.60995839
3778,2025-01-01,3988672.94177772,2953147.21833616
3779,2025-01-01,3988770.65594086,2957675.77109634
3780,2025-01-01,3985161.34177619,2942326.76891049
3781,2025-01-01,3982631.50137323,2958317.72913589
3782,2025-01-01,3992998.68951886,2958805.63170823
3783,2025-01-01,3993127.18353665,2960127.9349763
3784,2025-01-01,4006286.70845235,2963105.59091411
3785,2025-01-01,3982723.40189654,2975033.78591249
3786,2025-01-01,3985639.188131,2959208.73436303
3787,2025-01-01,3990036.29727137,2950775.43772537
3788,2025-01-01,3990380.47239541,2956876.4458109
3789,2025-01-01,3991733.6137725,2946972.9166973
3790,2025-01-01,4014885.84103276,2960479.36675349
3791,2025-01-01,3961300.93296084,2965435.65480134
3792,2025-01-01,4023282.04549426,2963501.20866719
3793,2025-01-01,3981118.14051676,2962027.44641984
3794,2025-01-01,4005400.13581768,2951061.73897679
3795,2025-01-01,3985537.45090873,2960647.98770556
3796,2025-01-01,4000262.50165676,2954539.23576178
3797,2025-01-01,4013170.72847833,2960402.2510579
3798,2025-01-01,4028809.59800526,2955903.47595369
3799,2025-01-01,4012808.25505776,2972613.41422271
3800,2025-01-01,4009693.81574205,2952918.39484621
3801,2025-01-01,4004588.07844217,2968390.27981077
3802,2025-01-01,4020546.4226511,2963376.69417177
3803,2025-01-01,4025735.71588276,2960173.84792183
3804,2025-01-01,3993068.87770847,2957166.33591558
3805,2025-01-01,4007922.75211626,2955374.65083399
3806,2025-01-01,3992066.79311186,2960501.71855276
3807,2025-01-01,3985319.43853632,2957156.30757734
3808,2025-01-01,4009301.51012418,2957834.44418875
3809,2025-01-01,3997768.69912573,2959592.80457462
3810,2025-01-01,4009262.97629843,2956907.69980929
3811,2025-01-01,4007799.97067798,2976184.75905694
3812,2025-01-01,3996274.11867636,2954235.20591699
3813,2025-01-01,4002902.14848845,2954481.6786898
3814,2025-01-01,4022399.9815175,2959651.53115285
3815,2025-01-01,4018653.07848886,2967359.22269638
3816,2025-01-01,3990636.16419602,2953957.70718325
3817,2025-01-01,3990555.01921206,2956420.6616508
3818,2025-01-01,3990441.19342636,2958076.74659339
3819,2025-01-01,4044729.73871407,2970424.64739806
3820,2025-01-01,4030914.47414175,2960297.99528157
3821,2025-01-01,4009391.02787953,2973357.96379808
3822,2025-01-01,4014270.56436892,2969462.6145049
3823,2025-01-01,3969060.02312057,2970526.35804736
3824,2025-01-01,3988355.7870251,2956822.66617704
3825,2025-01-01,4015533.61715985,2959685.60100174
3826,2025-01-01,4011622.99362316,2959384.85223721
3827,2025-01-01,3997427.56468853,2969764.98047652
3828,2025-01-01,3999345.23016939,2955962.87683206
3829,2025-01-01,3995940.86228756,2957181.68353133
3830,2025-01-01,3996841.50209729,2958354.94865778
3831,2025-01-01,3987278.57107618,2961835.39711118
3832,2025-01-01,4012889.6099629,2944201.37435344
3833,2025-01-01,4006914.33747081,2954824.17119299
3834,2025-01-01,3984079.97033531,2969173.27096812
3835,2025-01-01,3985213.45115885,2953630.90274019
3836,2024-12-29,3988671.43509326,2958285.90372123
3837,2025-01-01,3990539.54782807,2956450.28220288
3838,2025-01-01,4023724.50342767,2962810.10457225
3839,2025-01-01,3996237.08505526,2953627.21618567
3840,2025-01-01,3999526.38131319,2951261.37443451
3841,2025-01-01,3964828.87695339,2975850.08402047
3842,2025-01-01,3989469.47309211,2962127.47493
3843,2025-01-01,3998172.94726631,2973106.86676546
3844,2025-01-01,4010543.14491775,2959130.85932699
3845,2025-01-01,4000281.47900133,2958729.67088537
3846,2025-01-01,4005404.58063606,2958539.35477621
3847,2025-01-01,4003112.49105635,2954747.29950258
3848,2025-01-01,4006898.1872897,2963195.14848911
3849,2025-01-01,3983571.05483128,2960708.20287142
3850,2025-01-01,4011844.59001186,2958701.65851137
3851,2025-01-01,4004481.51955739,2959434.03253088
3852,2025-01-01,4009754.99504595,2958004.44144482
3853,2025-01-01,3984203.11541289,2974149.60039468
3854,2025-01-01,3987459.94336929,2961214.61738432
3855,2025-01-01,3959920.81343475,2976423.0871714
3856,2025-01-01,3994085.33303825,2957744.14346018
3857,2025-01-01,3986465.0036907,2961061.18755949
3858,2025-01-01,4004738.65093294,2952174.64529937
3859,2025-01-01,4014333.81815974,2960532.37883647
3860,2025-01-01,3993405.74672038,2956934.47805904
3861,2025-01-01,3978889.57004689,2976936.89951995
3862,2025-01-01,3998357.18398282,2945435.76158986
3863,2025-01-01,4006144.52736706,2956536.39984379
3864,2025-01-01,3998073.45780968,2959408.86035353
3865,2025-01-01,4012794.67424717,2958562.87267593
3866,2025-01-01,4011462.99173506,2960442.33614374
3867,2025-01-01,3986935.13973232,2957667.27260339
3868,2025-01-01,3987135.52584628,2957368.77124382
3869,2025-01-01,4009395.74079271,2956541.79524609
3870,2025-01-01,4001703.26953961,2953740.00201361
3871,2025-01-01,3987654.63501943,2957597.31325851
3872,2025-01-01,3969552.7677763,2973770.1134229
3873,2025-01-01,4009239.71077851,2956743.26971735
3874,2025-01-01,4007543.24269702,2959387.47878459
3875,2025-01-01,3996480.17334539,2953752.2588192
3876,2025-01-01,4004543.24082939,2954708.08666158
3877,2025-01-01,3984931.06199135,2958144.33561615
3878,2025-01-01,3987480.64950576,2953933.98857699
3879,2025-01-01,3996055.43487471,2953916.12879912
3880,2025-01-01,4014971.21683299,2965172.2930437
3881,2025-01-01,3992311.51190679,2962048.49914413
3882,2025-01-01,3998819.20971062,2953716.18141282
3883,2025-01-01,3968326.14159074,2972030.93435837
3884,2025-01-01,4035446.64961977,2954643.68933129
3885,2025-01-01,4000746.83401849,2970276.41675906
3886,2025-01-01,4002066.71194518,2957959.79493293
3887,2025-01-01,3994120.08213348,2952103.11466958
3888,2025-01-01,3990196.45242724,2951577.95631569
3889,2025-01-01,3989650.19737495,2962019.01441349
3890,2025-01-01,3994041.39146661,2973499.55975916
3891,2025-01-01,4023033.53723767,2965916.4166079
3892,2025-01-01,4026517.53635422,2963529.50508633
3893,2025-01-01,4024484.82482561,2963231.99291753
3894,2025-01-01,4025684.42936783,2960460.25302652
3895,2025-01-01,4003921.0095871,2958135.26148965
3896,2025-01-01,4012252.8812904,2960548.83655842
3897,2025-01-01,3989983.2422856,2953577.53069907
3898,2025-01-01,4001277.94573747,2962381.92769173
3899,2025-01-01,4030891.08174537,2962365.15319318
3900,2025-01-01,3995919.54732085,2971360.29693752
3901,2025-01-01,3961054.15631257,2969265.08254135
3902,2025-01-01,4025171.71217221,2963123.15202696
3903,2025-01-01,4008192.62106262,2967515.11818789
3904,2025-01-01,4010128.36916156,2972087.54570536
3905,2025-01-01,3991019.18670791,2960078.08863148
3906,2025-01-01,3993225.18866713,2968177.66498292
3907,2025-01-01,3997366.3148128,2952984.85782258
3908,2025-01-01,4019265.29893947,2933746.99819789
3909,2025-01-01,4000310.99057446,2959118.91180946
3910,2025-01-01,3987898.04479319,2957145.48354114
3911,2025-01-01,4023254.91675929,2964493.79761001
3912,2025-01-01,3995093.99163197,2959638.84917835
3913,2025-01-01,4008699.95469944,2955629.69185632
3914,2025-01-01,4002600.14520126,2940971.86756694
3915,2025-01-01,3985690.14697262,2954642.64867612
3916,2025-01-01,4019471.13941195,2933892.42772543
3917,2025-01-01,4024215.13808286,2963029.89845108
3918,2025-01-01,4023996.43884675,2962870.54865915
3919,2025-01-01,3993616.14839119,2954399.64030289
3920,2025-01-01,4006523.50841753,2956996.81125789
3921,2025-01-01,4006582.42935152,2975909.15236158
3922,2025-01-01,3967497.18906833,2967802.45399076
3923,2025-01-01,3998338.27125493,2957285.67222315
3924,2025-01-01,3995932.11670161,2953721.14353802
3925,2025-01-01,4000056.91296672,2953131.20267372
3926,2025-01-01,3986658.31393653,2954678.69801059
3927,2025-01-01,4012498.24327786,2957560.70025105
3928,2025-01-01,4012878.53119576,2959697.3000092
3929,2025-01-01,3987224.22502825,2957730.9404467
3930,2025-01-01,4012128.04590574,2960619.38919197
3931,2025-01-01,4010569.75239223,2958367.262887
3932,2025-01-01,4003429.51016713,2953858.98312886
3933,2025-01-01,3968111.46162579,2973967.82822622
3934,2025-01-01,3998809.83685693,2955695.16725109
3935,2025-01-01,4024025.51400534,2965843.55681022
3936,2025-01-01,3999547.09766135,2954496.59976597
3937,2025-01-01,3992938.01820297,2957512.43613399
3938,2025-01-01,3984250.11016205,2971057.7618191
3939,2025-01-01,3990269.51166957,2957945.84490626
3940,2025-01-01,3994219.69859049,2957493.97807658
3941,2025-01-01,4000843.71762135,2955393.67858389
3942,2025-01-01,4006914.06866637,2954687.37950022
3943,2025-01-01,3990233.4857577,2958083.4788176
3944,2025-01-01,3986868.58541275,2952307.11268986
3945,2025-01-01,3985877.14810336,2972253.12014711
3946,2025-01-01,4027367.97698359,2961042.8742197
3947,2025-01-01,3997261.74798577,2955774.52427912
3948,2025-01-01,4024377.64582759,2962681.98112985
3949,2025-01-01,4004420.73514368,2952626.00731708
3950,2025-01-01,3986814.1503858,2962181.31422594
3951,2025-01-01,4007537.16793912,2963006.00260338
3952,2025-01-01,4004521.48764946,2953786.73209105
3953,2025-01-01,3986453.80366257,2961114.40353146
3954,2025-01-01,4030868.62851472,2965396.79734753
3955,2025-01-01,4000102.88449671,2953927.49455106
3956,2025-01-01,4019334.44259881,2932505.00593964
3957,2025-01-01,3995001.418437,2954878.26295327
3958,2025-01-01,3995216.03915076,2954772.87966217
3959,2025-01-01,4030836.15196413,2960323.16640625
3960,2025-01-01,3995999.18075223,2954704.73121991
3961,2025-01-01,3999453.14581572,2948698.29896572
3962,2025-01-01,3999401.9903755,2948197.24351646
3963,2025-01-01,3985862.16029497,2957001.52480952
3964,2025-01-01,4036855.06531507,2964200.99087452
3965,2025-01-01,4005211.85975732,2957475.33183234
3966,2025-01-01,4000334.93486329,2954490.02501419
3967,2025-01-01,4004841.02528734,2957542.35509886
3968,2025-01-01,4002422.42126152,2958371.9588235
3969,2025-01-01,3998941.10804966,2958613.13829077
3970,2025-01-01,3983635.99681177,2973172.69158605
3971,2025-01-01,3987795.03105153,2960309.04559025
3972,2025-01-01,3963589.23648924,2981503.82778063
3973,2025-01-01,3995026.8245664,2956305.06168128
3974,2025-01-01,4007640.65462907,2956018.60504975
3975,2025-01-01,4006870.33706943,2960016.6002564
3976,2025-01-01,3988926.74572351,2953301.22149042
3977,2025-01-01,3973179.01336418,2980086.6898185
3978,2025-01-01,4006800.34806942,2957243.64474091
3979,2025-01-01,4001507.42091276,2959705.27951966
3980,2025-01-01,3991106.10167201,2946998.05373827
3981,2025-01-01,4004320.00456938,2956865.21543075
3982,2025-01-01,3993988.91781077,2958773.69894431
3983,2025-01-01,4034797.08871856,2963755.31571316
3984,2025-01-01,4006436.45097296,2983498.35900549
3985,2025-01-01,4011574.17810271,2959513.35508479
3986,2025-01-01,4011148.42221065,2958661.53188212
3987,2025-01-01,4012249.33673938,2953982.2034838
3988,2025-01-01,3990072.25641058,2948164.81818517
3989,2025-01-01,4013284.91204982,2958765.48637103
3990,2025-01-01,4011735.71825388,2959824.105838
3991,2025-01-01,4002763.69056184,2955701.9868303
3992,2025-01-01,3994396.20472437,2958153.03521445
3993,2025-01-01,4010756.01619211,2965699.80718485
3994,2025-01-01,3989788.94262062,2952503.71016445
3995,2025-01-01,3991562.41448199,2956743.05274859
3996,2025-01-01,4027982.74840701,2962614.30770368
3997,2025-01-01,3997991.39042961,2956662.86890748
3998,2025-01-01,3996883.23061588,2958172.38658799
3999,2025-01-01,4017961.31696637,2933062.33016847
4000,2025-01-01,4005271.38515109,2954780.95507902
4001,2025-01-01,3956528.3572733,2976090.21776901
4002,2025-01-01,4007040.43633086,2981158.24409068
4003,2025-01-01,4004805.04428835,2953538.46270854
4004,2025-01-01,4009891.52801551,2969834.074756
4005,2025-01-01,3987241.59714204,2956458.22392188
4006,2025-01-01,4021233.76715731,2962219.07919553
4007,2025-01-01,4001800.32532552,2955913.18343446
4008,2025-01-01,4003255.35852768,2956071.70466747
4009,2025-01-01,4005011.41695454,2970792.12700799
4010,2025-01-01,3987800.5590144,2968999.31230534
4011,2025-01-01,3991863.39330992,2957834.43049762
4012,2025-01-01,4007683.59501123,2958889.65129405
4013,2025-01-01,3999908.71852487,2953796.01360527
